ticker,date,price_usd,market_cap
BTC,2019-02-03,3413.02161630625,59788219917.066
BTC,2019-02-04,3411.38796171829,59765870504.4259
BTC,2019-02-05,3426.46501139684,60036309266.9677
BTC,2019-02-06,3367.50636499123,59010177291.2238
BTC,2019-02-07,3358.87359906487,58866207389.1975
BTC,2019-02-08,3612.47961922852,63318160367.3865
BTC,2019-02-09,3621.26812098188,63478991740.7238
BTC,2019-02-10,3642.0223591467,63849176538.5151
BTC,2019-02-11,3590.6184836353,62954510736.3799
BTC,2019-02-12,3587.90246580947,62912631290.8543
BTC,2019-02-13,3576.08537258913,62712261903.4328
BTC,2019-02-14,3561.91638340152,62470064348.1954
BTC,2019-02-15,3565.00692372881,62529926712.2709
BTC,2019-02-16,3584.73600263004,62882694505.1406
BTC,2019-02-17,3622.7574289889,63556858700.693
BTC,2019-02-18,3866.12921712449,67834010393.1763
BTC,2019-02-19,3895.43521098773,68355801176.1265
BTC,2019-02-20,3931.61382904734,68997040402.6363
BTC,2019-02-21,3892.26179427236,68312229780.1076
BTC,2019-02-22,3948.30051052016,69303748259.2697
BTC,2019-02-23,4110.15112127411,72152027336.0841
BTC,2019-02-24,3754.18378988895,65909594991.6489
BTC,2019-02-25,3822.01869666861,67107357151.3792
BTC,2019-02-26,3796.17506838106,66661232142.1478
BTC,2019-02-27,3799.3819924021,66724242474.8672
BTC,2019-02-28,3792.94772296902,66618356465.6977
BTC,2019-03-01,3810.63269257744,66936687246.141
BTC,2019-03-02,3809.64339099942,66925595316.4005
BTC,2019-03-03,3782.38187025132,66453583651.3655
BTC,2019-03-04,3698.16185505552,64980234897.7709
BTC,2019-03-05,3840.1280490941,67481868718.6411
BTC,2019-03-06,3851.99842548218,67696627871.9912
BTC,2019-03-07,3855.92316832262,67772447204.1726
BTC,2019-03-08,3839.23355289304,67486113914.7544
BTC,2019-03-09,3910.36116656926,68743141713.3027
BTC,2019-03-10,3903.9119509059,68636402814.0469
BTC,2019-03-11,3851.56892168323,67722973399.3696
BTC,2019-03-12,3858.91482378726,67859035802.7742
BTC,2019-03-13,3851.95746639392,67743190817.6336
BTC,2019-03-14,3853.78326504968,67782767281.8961
BTC,2019-03-15,3901.91420689655,68636787012.1581
BTC,2019-03-16,3989.79607685564,70190805974.9429
BTC,2019-03-17,3967.14349444769,69799528647.5241
BTC,2019-03-18,3969.44014582116,69847925359.8047
BTC,2019-03-19,3996.16790356517,70326929804.4475
BTC,2019-03-20,4030.65527586207,70941970703.6453
BTC,2019-03-21,3976.27385008767,69991932308.1556
BTC,2019-03-22,3983.88764582116,70133970901.1583
BTC,2019-03-23,3981.77603302163,70104014183.6579
BTC,2019-03-24,3970.6669880187,69915870923.6467
BTC,2019-03-25,3908.23883869082,68823860548.3261
BTC,2019-03-26,3917.76340210403,68998149814.3755
BTC,2019-03-27,4027.00791788428,70929622723.5621
BTC,2019-03-28,4010.93746201052,70653886033.99
BTC,2019-03-29,4089.46104003507,72044617181.5704
BTC,2019-03-30,4091.89103834015,72094536468.2436
BTC,2019-03-31,4094.31781472823,72144407426.9899
BTC,2019-04-01,4138.41780771479,72928511837.7643
BTC,2019-04-02,4903.71946206897,86424523990.8132
BTC,2019-04-03,4960.22760274693,87429243678.5721
BTC,2019-04-04,4911.26970245471,86574903765.8041
BTC,2019-04-05,5033.22548369375,88734657095.2402
BTC,2019-04-06,5044.35684593805,88939665130.7974
BTC,2019-04-07,5189.11195558153,91501063164.4145
BTC,2019-04-08,5283.42302483928,93173850971.951
BTC,2019-04-09,5195.57790882525,91633263649.931
BTC,2019-04-10,5311.74160327294,93691843864.0636
BTC,2019-04-11,5050.66600859147,89096740025.2539
BTC,2019-04-12,5082.86143202805,89674280265.7416
BTC,2019-04-13,5074.79069257744,89540456117.1084
BTC,2019-04-14,5156.80404061952,90995377478.9746
BTC,2019-04-15,5042.89773845704,88994562169.3071
BTC,2019-04-16,5205.96295745178,91881692216.0707
BTC,2019-04-17,5226.35221519579,92250564153.5471
BTC,2019-04-18,5278.5023395675,93180899416.6714
BTC,2019-04-19,5289.95121911163,93393056304.8994
BTC,2019-04-20,5313.97326212741,93825862417.0471
BTC,2019-04-21,5295.73382817066,93514542764.359
BTC,2019-04-22,5383.79997533606,95078673811.4385
BTC,2019-04-23,5544.86271186441,97931104712.6154
BTC,2019-04-24,5431.94791963764,95947917278.7501
BTC,2019-04-25,5127.67316738749,90582486405.8315
BTC,2019-04-26,5150.16466066628,90989528956.6227
BTC,2019-04-27,5181.80776364699,91557451148.3728
BTC,2019-04-28,5148.66961542957,90982423047.7571
BTC,2019-04-29,5148.80049327878,90995226478.3827
BTC,2019-04-30,5266.61820251315,93086646312.9739
BTC,2019-05-01,5315.17532904734,93956247055.4643
BTC,2019-05-02,5393.12937638808,95346643375.084
BTC,2019-05-03,5658.43038836938,100047725220.718
BTC,2019-05-04,5774.71242869667,102113257161.603
BTC,2019-05-05,5728.35170222092,101302705291.916
BTC,2019-05-06,5691.68837405026,100665077841.235
BTC,2019-05-07,5825.744893045,103045294021.275
BTC,2019-05-08,5931.8005949737,104932468929.87
BTC,2019-05-09,6150.14044476914,108806392500.689
BTC,2019-05-10,6357.46349357101,112484221628.557
BTC,2019-05-11,7325.08286031561,129616460917.039
BTC,2019-05-12,6942.62317451783,122862594419.898
BTC,2019-05-13,7798.90573600234,138032382814.829
BTC,2019-05-14,7955.5576823495,140820072137.783
BTC,2019-05-15,8215.2068383986,145431381731.403
BTC,2019-05-16,7862.07160233782,139194281165.006
BTC,2019-05-17,7326.92068188194,129733515296.036
BTC,2019-05-18,7277.98756341321,128881004230.62
BTC,2019-05-19,8219.74278696669,145574664069.061
BTC,2019-05-20,7981.13937895967,141364972111.365
BTC,2019-05-21,7983.80847738165,141427517230.117
BTC,2019-05-22,7667.90211484512,135847466322.598
BTC,2019-05-23,7897.4712936879,139930198596.704
BTC,2019-05-24,7987.10036762127,141533553660.643
BTC,2019-05-25,8061.59176072472,142867668845.381
BTC,2019-05-26,8731.52495587376,154758245306.189
BTC,2019-05-27,8816.78670835769,156287836455.384
BTC,2019-05-28,8719.12584833431,154574557917.511
BTC,2019-05-29,8655.48850613676,153465206972.543
BTC,2019-05-30,8271.62196317942,146675645809.651
BTC,2019-05-31,8556.222185564,151734802083.512
BTC,2019-06-01,8554.80732963179,151725858432.6
BTC,2019-06-02,8744.35374547049,155101923701.625
BTC,2019-06-03,8173.40127054354,144986880726.6
BTC,2019-06-04,7649.93933196961,135715984982.12
BTC,2019-06-05,7798.54446639392,138367954899.159
BTC,2019-06-06,7776.71332612507,137995871311.068
BTC,2019-06-07,8023.950093045,142398874425.052
BTC,2019-06-08,7939.80515488019,140917883639.347
BTC,2019-06-09,7634.06575073057,135505562736.998
BTC,2019-06-10,7993.30253857393,141897744724.659
BTC,2019-06-11,7922.48362711864,140654723194.917
BTC,2019-06-12,8146.75612507306,144649767681.247
BTC,2019-06-13,8232.77734137931,146192657169.598
BTC,2019-06-14,8698.00481502046,154472258474.265
BTC,2019-06-15,8850.58481601403,157198156055.294
BTC,2019-06-16,9019.51700672121,160213273127.524
BTC,2019-06-17,9340.57218877849,165931690523.783
BTC,2019-06-18,9047.13274447691,160737284620.872
BTC,2019-06-19,9285.05567656341,164984922415.725
BTC,2019-06-20,9546.71977819988,169651581216.84
BTC,2019-06-21,10083.4863136762,179207044545.611
BTC,2019-06-22,10685.2952327878,189921423980.124
BTC,2019-06-23,10794.4276963764,191885576856.19
BTC,2019-06-24,11004.2069094681,195639033390.661
BTC,2019-06-25,11726.2638308007,208497571410.05
BTC,2019-06-26,12863.4606849795,228743908514.988
BTC,2019-06-27,11109.7978418469,197579198121.074
BTC,2019-06-28,12358.2079582116,219806390394.217
BTC,2019-06-29,11944.3515473407,212471408601.201
BTC,2019-06-30,10842.6167109877,192893862979.798
BTC,2019-07-01,10569.5517282291,188054836533.453
BTC,2019-07-02,10766.0833162186,191572815076.09
BTC,2019-07-03,11952.0248935126,212701280671.493
BTC,2019-07-04,11177.0103787551,198932256881.844
BTC,2019-07-05,10998.3991004676,195779255924.42
BTC,2019-07-06,11208.225600526,199539253818.182
BTC,2019-07-07,11456.1836039158,203975542702.92
BTC,2019-07-08,12319.6228758036,219376353956.161
BTC,2019-07-09,12579.107616014,224021230975.778
BTC,2019-07-10,12106.7829313267,215629126479.179
BTC,2019-07-11,11294.678028346,201183259641.466
BTC,2019-07-12,11813.3237158971,210445706655.52
BTC,2019-07-13,11346.837148159,202155589033.94
BTC,2019-07-14,10283.0757891292,183222223011.251
BTC,2019-07-15,10926.3802741087,194704461534.613
BTC,2019-07-16,9471.14086475745,168791758444.185
BTC,2019-07-17,9674.88246113384,172438862979.074
BTC,2019-07-18,10679.8906896552,190367634570.606
BTC,2019-07-19,10532.2027291058,187750651266.955
BTC,2019-07-20,10862.6485479252,193665325162.429
BTC,2019-07-21,10589.7064907656,188818886061.126
BTC,2019-07-22,10318.5609251899,184004626629.389
BTC,2019-07-23,9866.64894038574,175963591454.684
BTC,2019-07-24,9792.78753652835,174663348864.646
BTC,2019-07-25,9897.18678603156,176543962471.527
BTC,2019-07-26,9836.69678813559,175485365597.111
BTC,2019-07-27,9446.67205207481,168545324729.99
BTC,2019-07-28,9529.78879193454,170049120676.197
BTC,2019-07-29,9504.15891595558,169611741059.691
BTC,2019-07-30,9589.10920601987,171144789262.24
BTC,2019-07-31,10059.0040189947,179552893039.969
BTC,2019-08-01,10400.3070143776,185663600899.712
BTC,2019-08-02,10529.6944544126,187995636118.571
BTC,2019-08-03,10810.4216686148,193031076581.098
BTC,2019-08-04,10986.5089291058,196198228092.131
BTC,2019-08-05,11790.0239375804,210568558007.918
BTC,2019-08-06,11423.4970017534,204045416188.374
BTC,2019-08-07,11967.2735473407,213781188501.161
BTC,2019-08-08,11938.2346108708,213283632611.25
BTC,2019-08-09,11858.3410984804,211878077389.798
BTC,2019-08-10,11303.7305618936,201989948339.883
BTC,2019-08-11,11530.195242256,206058769073.226
BTC,2019-08-12,11384.6962465809,203477450140.013
BTC,2019-08-13,10867.05475827,194247026152.713
BTC,2019-08-14,10024.3795917008,179203376208.949
BTC,2019-08-15,10310.0858696669,184331110834.93
BTC,2019-08-16,10373.3219028054,185480750975.009
BTC,2019-08-17,10207.1555616598,182525936050.277
BTC,2019-08-18,10331.3099760374,184762356323.279
BTC,2019-08-19,10884.6297744009,194679955535.781
BTC,2019-08-20,10771.3923793688,192675218123.964
BTC,2019-08-21,10096.8302238457,180626030877.016
BTC,2019-08-22,10119.7145248393,181053252826.256
BTC,2019-08-23,10414.1441725891,186340852608.82
BTC,2019-08-24,10147.0871548802,181582680924.55
BTC,2019-08-25,10100.3567783752,180766007715.369
BTC,2019-08-26,10362.6434723553,185477896690.726
BTC,2019-08-27,10168.221571654,182015155352.979
BTC,2019-08-28,9724.79997808299,174096090423.824
BTC,2019-08-29,9482.31173495032,169774555309.592
BTC,2019-08-30,9577.67882349503,171501195666.051
BTC,2019-08-31,9605.02446142607,172010786445.15
BTC,2019-09-01,9762.93655689655,174856193400.154
BTC,2019-09-02,10377.3383845704,185879583769.667
BTC,2019-09-03,10618.7815058445,190226097714.498
BTC,2019-09-04,10577.2410839275,189499919032.448
BTC,2019-09-05,10580.1846995909,189574477943.652
BTC,2019-09-06,10330.8497312098,185127327372.954
BTC,2019-09-07,10494.5069649328,188079718442.256
BTC,2019-09-08,10407.2656573933,186539229374.468
BTC,2019-09-09,10332.4644424313,185217353459.469
BTC,2019-09-10,10085.9519243133,180821372958.315
BTC,2019-09-11,10142.1480603741,181852186603.987
BTC,2019-09-12,10403.3599707773,186556352212.07
BTC,2019-09-13,10345.3387469316,185535294724.802
BTC,2019-09-14,10363.4528963179,185880236553.634
BTC,2019-09-15,10306.1696674459,184871734710.72
BTC,2019-09-16,10257.822761543,184025389806.386
BTC,2019-09-17,10195.6111811806,182928175635.379
BTC,2019-09-18,10161.3188664524,182335008771.546
BTC,2019-09-19,10268.3926291642,184275340089.073
BTC,2019-09-20,10170.1251161309,182531039220.806
BTC,2019-09-21,9986.4061081239,179254415005.127
BTC,2019-09-22,10047.0134748685,180363155234.71
BTC,2019-09-23,9692.74104792519,174017098072.722
BTC,2019-09-24,8613.67124850965,154661092904.123
BTC,2019-09-25,8424.15764640561,151274745517.826
BTC,2019-09-26,8091.69529924021,145321930429.69
BTC,2019-09-27,8186.77963927528,147043095582.47
BTC,2019-09-28,8201.97901344243,147332393618.444
BTC,2019-09-29,8064.50806236119,144876708488.21
BTC,2019-09-30,8282.3654541204,148803916514.768
BTC,2019-10-01,8314.55139012273,149397042721.876
BTC,2019-10-02,8362.53073232028,150274613052.588
BTC,2019-10-03,8254.33991028638,148345592160.909
BTC,2019-10-04,8165.68615125658,146767326338.8
BTC,2019-10-05,8141.63371379311,146351095556.088
BTC,2019-10-06,7854.60981297487,141206285787.883
BTC,2019-10-07,8226.02342928112,147899313786.389
BTC,2019-10-08,8190.1151207481,147270287407.179
BTC,2019-10-09,8598.3319207481,154625456579.235
BTC,2019-10-10,8578.09037931034,154278819679.684
BTC,2019-10-11,8289.85402893045,149110991493.221
BTC,2019-10-12,8323.7501440678,149734524822.104
BTC,2019-10-13,8291.25065143191,149164613949.683
BTC,2019-10-14,8346.36843658679,150170300737.757
BTC,2019-10-15,8160.71262752776,146845534512.755
BTC,2019-10-16,8003.85592314436,144037329738.803
BTC,2019-10-17,8072.48938229106,145287592860.183
BTC,2019-10-18,7959.33199357101,143266919855.447
BTC,2019-10-19,7948.47733722969,143085646028.752
BTC,2019-10-20,8213.70903927528,147875242280.409
BTC,2019-10-21,8211.65455873758,147854575170.576
BTC,2019-10-22,8029.20537288136,144586456293.432
BTC,2019-10-23,7458.03585680889,134316744655.846
BTC,2019-10-24,7454.37113816482,134263137184.011
BTC,2019-10-25,8656.65517755699,155932804286.954
BTC,2019-10-26,9249.64676095851,166630581069.477
BTC,2019-10-27,9558.15604400935,172202055438.672
BTC,2019-10-28,9319.17814167154,167912181263.836
BTC,2019-10-29,9431.20712390415,169946389584.884
BTC,2019-10-30,9182.85506516657,165486571120.744
BTC,2019-10-31,9155.27729877265,165004691372.637
BTC,2019-11-01,9251.38129345412,166751798016.374
BTC,2019-11-02,9300.19083752192,167647144918.664
BTC,2019-11-03,9209.63869608416,166030720096.808
BTC,2019-11-04,9418.36013062537,169809075765.179
BTC,2019-11-05,9330.78722296902,168246968452.968
BTC,2019-11-06,9354.93338229106,168697792662.714
BTC,2019-11-07,9210.74822238457,166113240511.851
BTC,2019-11-08,8791.33393495032,158563288531.549
BTC,2019-11-09,8810.78456195208,158929965624.47
BTC,2019-11-10,9042.89072320281,163135487790.444
BTC,2019-11-11,8713.20792957335,157204392968.142
BTC,2019-11-12,8788.95814295734,158585915731.343
BTC,2019-11-13,8766.72943050848,158199619871.921
BTC,2019-11-14,8645.43580362361,156029084690.904
BTC,2019-11-15,8465.87788854471,152805221239.166
BTC,2019-11-16,8477.69024284044,153034112554.894
BTC,2019-11-17,8505.16122326125,153546374435.285
BTC,2019-11-18,8183.53341350088,147754246709.644
BTC,2019-11-19,8116.82067258913,146564658339.213
BTC,2019-11-20,8076.55466008182,145851914668.344
BTC,2019-11-21,7612.2774880187,137480717894.719
BTC,2019-11-22,7277.52427323203,131446951419.756
BTC,2019-11-23,7324.83617855056,132317341014.172
BTC,2019-11-24,6943.38065604909,125438020111.191
BTC,2019-11-25,7139.04468597312,128984010381.133
BTC,2019-11-26,7165.43773027469,129471791489.543
BTC,2019-11-27,7526.86381654004,136015452003.775
BTC,2019-11-28,7436.3363817066,134394712380.758
BTC,2019-11-29,7747.73804208066,140035753824.328
BTC,2019-11-30,7556.19372121567,136585605232.846
BTC,2019-12-01,7417.72720601987,134095575599.219
BTC,2019-12-02,7318.31252180012,132311649481.683
BTC,2019-12-03,7306.44623331385,132111542796.434
BTC,2019-12-04,7215.02034482759,130473486507.881
BTC,2019-12-05,7404.0867949737,133905907021.29
BTC,2019-12-06,7534.2083559322,136272863879.846
BTC,2019-12-07,7512.06140263004,135886841741.427
BTC,2019-12-08,7528.94026943308,136206094715.738
BTC,2019-12-09,7340.22745908825,132805669774.654
BTC,2019-12-10,7232.09178375219,130862566069.289
BTC,2019-12-11,7200.46444599649,130302159494.605
BTC,2019-12-12,7192.84902425482,130176306232.116
BTC,2019-12-13,7244.90372004676,131132158335.254
BTC,2019-12-14,7071.10709029807,127999800420.605
BTC,2019-12-15,7111.28666995909,128738145823.28
BTC,2019-12-16,6882.39579532437,124607959806.088
BTC,2019-12-17,6608.96197983635,119669002105.718
BTC,2019-12-18,7284.6254836353,131915496849.081
BTC,2019-12-19,7146.16763763881,129422222016.777
BTC,2019-12-20,7184.21917206312,130125371827.729
BTC,2019-12-21,7140.29801127995,129345551109.717
BTC,2019-12-22,7479.40240789012,135504182500.007
BTC,2019-12-23,7321.7487238457,132661061513.206
BTC,2019-12-24,7235.62908381064,131111985464.011
BTC,2019-12-25,7191.17416569258,130317953564.193
BTC,2019-12-26,7194.63975832846,130395775601.225
BTC,2019-12-27,7237.15044728229,131179357399.316
BTC,2019-12-28,7306.64330829924,132452581795.073
BTC,2019-12-29,7391.578521391,134006582388.638
BTC,2019-12-30,7229.3971006429,131081294265.51
BTC,2019-12-31,7167.39505464641,129970082372.677
BTC,2020-01-01,7170.63186879018,130044373322.334
BTC,2020-01-02,6946.82526914085,125997729470.888
BTC,2020-01-03,7315.3093603156,132696546617.941
BTC,2020-01-04,7343.16419438925,133217241900.653
BTC,2020-01-05,7345.53069181765,133275140628.501
BTC,2020-01-06,7765.7977346581,140913446583.574
BTC,2020-01-07,8136.08684190532,147650387097.903
BTC,2020-01-08,8059.69952887201,146278447249.116
BTC,2020-01-09,7817.13609322034,141891415486.245
BTC,2020-01-10,8129.81791992987,147582148237.817
BTC,2020-01-11,8032.00549503215,145822905688.43
BTC,2020-01-12,8164.54999316189,148244692101.639
BTC,2020-01-13,8121.92566762127,147485275164.186
BTC,2020-01-14,8830.16787346581,160362182649.783
BTC,2020-01-15,8811.44820251315,160038851605.65
BTC,2020-01-16,8718.68699801286,158371394895.924
BTC,2020-01-17,8912.54190414962,161910403912.368
BTC,2020-01-18,8928.1807565751,162209239871.517
BTC,2020-01-19,8687.35483664524,157850148001.625
BTC,2020-01-20,8636.2587862069,156938136300.68
BTC,2020-01-21,8730.86756019871,158674065182.003
BTC,2020-01-22,8647.90047399182,157183091622.769
BTC,2020-01-23,8366.38461396844,152082924891.573
BTC,2020-01-24,8423.39095815313,153135182382.828
BTC,2020-01-25,8344.77456896552,151723062490.331
BTC,2020-01-26,8573.87480958504,155903844151
BTC,2020-01-27,8901.95928486265,161883952905.729
BTC,2020-01-28,9297.3883176505,169091413723.461
BTC,2020-01-29,9311.94754354179,169374825966.046
BTC,2020-01-30,9508.92096493279,172976113948.88
BTC,2020-01-31,9357.28478240795,170234553906.817
BTC,2020-02-01,9381.88602863822,170699826042.578
BTC,2020-02-02,9339.38706312098,169943267782.819
BTC,2020-02-03,9279.81252051432,168876392941.671
BTC,2020-02-04,9161.62719772063,166740743006.207
BTC,2020-02-05,9628.13677586207,175250308848.132
BTC,2020-02-06,9739.2804364699,177289768826.438
BTC,2020-02-07,9800.27939982466,178417196310.334
BTC,2020-02-08,9911.29340841613,180455462436.139
BTC,2020-02-09,10151.0832026885,184840742312.648
BTC,2020-02-10,9872.36187305669,179780570081.514
BTC,2020-02-11,10272.2225558738,187081233587.238
BTC,2020-02-12,10360.1352229106,188700718413.703
BTC,2020-02-13,10235.4973226184,186448589139.143
BTC,2020-02-14,10361.6156901812,188763431392.391
BTC,2020-02-15,9911.72432700175,180585098507.118
BTC,2020-02-16,9952.04661157218,181337408895.616
BTC,2020-02-17,9683.0796277031,176455532970.775
BTC,2020-02-18,10195.3037904734,185808950969.898
BTC,2020-02-19,9636.00229865576,175632690004.137
BTC,2020-02-20,9614.03012244302,175247351456.818
BTC,2020-02-21,9701.79750268849,176865876880.392
BTC,2020-02-22,9675.24905756868,176399792167.047
BTC,2020-02-23,9972.84242308591,181843236236.803
BTC,2020-02-24,9648.00788310929,175937259068.281
BTC,2020-02-25,9344.28714009351,170415547339.443
BTC,2020-02-26,8798.88894856809,160483857843.055
BTC,2020-02-27,8779.02948188194,160137770415.146
BTC,2020-02-28,8750.59344599649,159636352746.772
BTC,2020-02-29,8582.09029964933,156577275161.493
BTC,2020-03-01,8541.77389392169,155860614930.095
BTC,2020-03-02,8906.21475645821,162527106819.915
BTC,2020-03-03,8768.81061420222,160036426101.828
BTC,2020-03-04,8756.36957218001,159827648015.212
BTC,2020-03-05,9062.61580274693,165435942800.147
BTC,2020-03-06,9147.08505897136,166995631895.567
BTC,2020-03-07,8898.30695675044,162471226444.757
BTC,2020-03-08,8109.61454114553,148086770498.233
BTC,2020-03-09,7896.38531987142,144207873678.325
BTC,2020-03-10,7909.92787545295,144468246215.199
BTC,2020-03-11,7939.34133477499,145017268327.985
BTC,2020-03-12,4959.31341437756,90594467680.7996
BTC,2020-03-13,5627.69238836938,102812902144.093
BTC,2020-03-14,5145.17250642899,94005928118.4955
BTC,2020-03-15,5358.61066335476,97913564614.6032
BTC,2020-03-16,5012.92738778492,91604630050.6998
BTC,2020-03-17,5416.7547106955,98992369512.9094
BTC,2020-03-18,5392.48783594389,98555627712.7535
BTC,2020-03-19,6203.5516320865,113387305928.476
BTC,2020-03-20,6174.14947603741,112858311337.385
BTC,2020-03-21,6175.83102220924,112898621139.269
BTC,2020-03-22,5830.56097960257,106596093106.522
BTC,2020-03-23,6486.40865733489,118595581239.089
BTC,2020-03-24,6775.05761893629,123884332494.969
BTC,2020-03-25,6689.96901285798,122336150605.967
BTC,2020-03-26,6754.46033606078,123528980419.079
BTC,2020-03-27,6490.79541502046,118719519155.594
BTC,2020-03-28,6231.81989023963,113993258453.115
BTC,2020-03-29,5904.85758679135,108023566970.573
BTC,2020-03-30,6436.90570017534,117768692186.594
BTC,2020-03-31,6432.3832421391,117698734312.412
BTC,2020-04-01,6643.11000870836,121567284407.786
BTC,2020-04-02,6792.74222209234,124318508345.339
BTC,2020-04-03,6751.90255178258,123582214925.008
BTC,2020-04-04,6859.98916867329,125574021300.844
BTC,2020-04-05,6790.81247264758,124322577425.293
BTC,2020-04-06,7298.17374517826,133622754419.986
BTC,2020-04-07,7187.59333664524,131613224221.555
BTC,2020-04-08,7372.19476399766,135006761796.008
BTC,2020-04-09,7299.57918790181,133691006813.917
BTC,2020-04-10,6859.82267475161,125650890516.88
BTC,2020-04-11,6883.18222895967,126092446156.635
BTC,2020-04-12,6978.66628661601,127854957413.574
BTC,2020-04-13,6863.57553319696,125761070198.932
BTC,2020-04-14,6875.53850344828,125994705942.765
BTC,2020-04-15,6625.47577510228,121426285928.784
BTC,2020-04-16,7127.79228223261,130646051882.066
BTC,2020-04-17,7081.39519842197,129806876584.398
BTC,2020-04-18,7262.79234360023,133146355855.414
BTC,2020-04-19,7150.2442154588,131096633928.626
BTC,2020-04-20,6853.27341478667,125665595004.132
BTC,2020-04-21,6870.42369865576,125992868717.386
BTC,2020-04-22,7123.65691992987,130648436527.643
BTC,2020-04-23,7488.60516528346,137354908752.064
BTC,2020-04-24,7506.44331648159,137695605129.582
BTC,2020-04-25,7537.73820911748,138282481992.705
BTC,2020-04-26,7684.06852168322,140980122465.108
BTC,2020-04-27,7777.49151858562,142707868307.39
BTC,2020-04-28,7769.89969842197,142583524348.097
BTC,2020-04-29,8761.83716954997,160802206508.22
BTC,2020-04-30,8652.4109912332,158808556147.549
BTC,2020-05-01,8855.53525827002,162552358585.927
BTC,2020-05-02,8977.28170537697,164803746448.926
BTC,2020-05-03,8896.7956383986,163344877181.003
BTC,2020-05-04,8881.95430450029,163089932635.141
BTC,2020-05-05,8985.8795993571,165015950017.182
BTC,2020-05-06,9266.8130730567,170192827716.01
BTC,2020-05-07,9993.75317685564,183562058560.504
BTC,2020-05-08,9859.32360461718,181109783310.855
BTC,2020-05-09,9577.33892238457,175946177530.542
BTC,2020-05-10,8715.03329322034,160123200654.185
BTC,2020-05-11,8591.65288433665,157871609470.338
BTC,2020-05-12,8817.25068112215,162025014405.09
BTC,2020-05-13,9322.99720204559,171325501477.105
BTC,2020-05-14,9801.26948772647,180121529585.919
BTC,2020-05-15,9326.87585891292,171410710236.338
BTC,2020-05-16,9395.4753893045,172678841534.63
BTC,2020-05-17,9682.5324811806,177960818089.342
BTC,2020-05-18,9726.85002209235,178783137073.023
BTC,2020-05-19,9754.20146201052,179292877588.719
BTC,2020-05-20,9515.702550263,174915846484.689
BTC,2020-05-21,9068.80122933957,166708415917.149
BTC,2020-05-22,9161.81503389831,168424610263.704
BTC,2020-05-23,9183.66212507305,168833062758.505
BTC,2020-05-24,8806.23065715956,161900721760.635
BTC,2020-05-25,8909.19258153127,163800615663.859
BTC,2020-05-26,8835.13725336061,162445913210.842
BTC,2020-05-27,9169.05743921683,168593394454.698
BTC,2020-05-28,9568.26185300994,175941484285.825
BTC,2020-05-29,9432.41333343074,173450984634.782
BTC,2020-05-30,9691.68049117475,178228052044.65
BTC,2020-05-31,9433.94384663939,173497171389.703
BTC,2020-06-01,10199.1350542373,187578142707.615
BTC,2020-06-02,9512.34653302163,174954690421.55
BTC,2020-06-03,9642.27340035067,177352731439.343
BTC,2020-06-04,9813.36067913501,180508843644.396
BTC,2020-06-05,9641.8916225599,177365595706.958
BTC,2020-06-06,9668.67053857393,177870046318.476
BTC,2020-06-07,9747.58011104617,179331395772.254
BTC,2020-06-08,9769.34236148451,179741658882.799
BTC,2020-06-09,9779.42216566335,179936892008.733
BTC,2020-06-10,9888.44417469316,181952982732.769
BTC,2020-06-11,9277.45116931619,170721091857.555
BTC,2020-06-12,9456.16153331385,174019304039.347
BTC,2020-06-13,9461.33379865576,174123830972.774
BTC,2020-06-14,9342.955635301,171955158128.099
BTC,2020-06-15,9441.38321127995,173774840415.629
BTC,2020-06-16,9520.09194827586,175232451346.341
BTC,2020-06-17,9448.69356060783,173926399830.385
BTC,2020-06-18,9389.99076639392,172853049353.452
BTC,2020-06-19,9285.99158293396,170946908488.141
BTC,2020-06-20,9357.29246446522,172267506962.983
BTC,2020-06-21,9284.76937182934,170940831096.2
BTC,2020-06-22,9684.62018474576,178311094487.316
BTC,2020-06-23,9611.72599824664,176978474354.718
BTC,2020-06-24,9292.94354354179,171116880435.064
BTC,2020-06-25,9247.12143249561,170281277784.037
BTC,2020-06-26,9159.43777206312,168676013923.739
BTC,2020-06-27,9002.16561718293,165787526267.546
BTC,2020-06-28,9108.06567457627,167746363406.589
BTC,2020-06-29,9184.24736627703,169157750925.375
BTC,2020-06-30,9143.96758530099,168424268927.211
BTC,2020-07-01,9241.33961239041,170227137442.616
BTC,2020-07-02,9094.38728679135,167529570926.76
BTC,2020-07-03,9066.69069661017,167028603057.351
BTC,2020-07-04,9126.21955493863,168134212097.311
BTC,2020-07-05,9079.61401808884,167284838602.94
BTC,2020-07-06,9338.94259117475,172071754943.932
BTC,2020-07-07,9252.15873261251,170482056186.431
BTC,2020-07-08,9434.56795645821,173852067499.544
BTC,2020-07-09,9231.50234751607,170119612182.245
BTC,2020-07-10,9285.22101542957,171118891700.691
BTC,2020-07-11,9237.17100818235,170242376319.117
BTC,2020-07-12,9289.09797691408,171208222386.19
BTC,2020-07-13,9236.62250116891,170249528195.094
BTC,2020-07-14,9260.3569868498,170695336818.951
BTC,2020-07-15,9196.72555897136,169530356543.278
BTC,2020-07-16,9132.59231209818,168355901495.548
BTC,2020-07-17,9156.46870976037,168802806794.042
BTC,2020-07-18,9175.90530859147,169168582934.486
BTC,2020-07-19,9218.84231081239,169967724887.164
BTC,2020-07-20,9167.19056750439,169023500679.149
BTC,2020-07-21,9388.57434979544,173112681691.119
